station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
10,2007,3,18,34,32,33,31,32,31,29,30,35,37,40,41,43,45,47,46,46,46,45,39,36,32,30,30
10,2007,3,19,27,27,25,24,24,23,24,24,34,42,47,51,54,57,59,60,61,61,59,57,56,56,55,55
10,2007,3,20,55,54,53,53,53,53,52,52,55,61,65,68,71,72,73,72,73,71,69,63,60,60,57,55
10,2007,3,21,53,52,51,50,49,48,47,46,45,46,47,47,47,49,49,49,49,48,48,47,45,44,42,41
10,2007,3,22,41,43,43,43,42,43,42,44,47,52,56,62,69,73,74,75,75,74,72,68,66,64,63,63
10,2007,3,23,63,62,61,60,58,55,55,56,61,66,72,77,79,82,83,83,82,82,79,74,70,69,69,68
10,2007,3,24,65,65,64,62,60,58,58,58,62,62,65,67,72,75,78,78,79,79,75,70,66,65,65,61
10,2007,3,25,60,60,58,60,57,57,56,56,62,64,67,69,71,72,73,74,73,70,66,61,57,53,50,48
10,2007,3,26,47,46,44,44,43,43,41,44,45,47,50,56,62,66,70,72,72,71,69,65,65,64,64,63
10,2007,3,27,62,62,62,61,61,61,61,62,64,69,74,77,80,81,82,83,84,83,78,69,66,63,62,61
10,2007,3,28,62,61,60,58,57,56,56,57,63,70,74,76,79,80,81,80,78,74,70,66,62,61,59,58
10,2007,3,29,54,53,52,50,49,49,49,49,49,50,51,53,56,59,61,62,63,63,61,50,45,42,41,39
10,2007,3,30,37,35,34,34,33,31,31,35,44,52,55,57,61,63,65,66,67,67,64,56,51,47,46,45
10,2007,3,31,44,44,43,44,43,43,43,46,54,59,63,66,67,69,70,71,70,70,67,65,63,62,62,60
10,2007,4,1,57,56,55,53,52,52,50,52,53,55,58,61,62,65,65,67,69,70,68,67,66,66,66,66
10,2007,4,2,66,66,66,64,62,61,61,62,65,70,73,76,77,79,81,80,80,80,77,70,63,62,58,56
10,2007,4,3,54,53,53,50,48,46,46,50,60,69,75,78,80,81,82,82,82,81,80,73,72,71,69,67
10,2007,4,4,66,64,64,63,62,61,60,62,64,67,71,74,77,77,79,79,78,75,71,64,61,58,55,53
10,2007,4,5,51,49,46,45,42,41,41,42,44,45,46,47,48,49,50,50,50,50,48,45,43,41,39,38
10,2007,4,6,37,37,34,34,34,32,33,36,38,42,44,45,47,49,51,52,52,51,50,46,43,42,42,40
10,2007,4,7,37,36,35,34,34,33,32,31,33,35,37,38,39,41,42,42,43,42,40,37,36,34,33,32
10,2007,4,8,30,30,28,28,28,27,26,30,35,37,40,43,45,46,48,49,49,49,49,44,41,38,36,33
10,2007,4,9,32,29,28,26,26,26,26,29,37,42,44,46,47,48,51,52,53,52,50,45,40,39,38,35
10,2007,4,10,34,34,33,32,31,30,29,34,41,46,49,52,53,55,56,57,57,57,56,49,45,43,42,44
10,2007,4,11,46,45,42,40,39,40,40,41,44,44,44,44,45,46,47,48,50,49,50,50,49,50,50,50
10,2007,4,12,50,50,51,52,52,49,49,48,50,54,60,65,68,70,71,71,71,69,68,63,60,57,55,53
10,2007,4,13,51,49,46,45,44,43,40,44,48,50,53,54,57,58,62,62,63,62,61,55,53,52,46,46
10,2007,4,14,46,44,47,46,46,45,44,45,46,46,48,51,53,54,56,57,59,58,57,55,52,52,52,51
10,2007,4,15,51,51,52,53,53,54,54,55,55,55,56,56,59,56,52,54,54,53,52,50,47,45,45,44
10,2007,4,16,44,45,44,44,44,43,42,44,45,46,48,50,52,54,54,54,54,54,54,54,54,53,53,53
10,2007,4,17,51,51,50,51,49,50,50,52,54,55,57,60,62,63,65,66,67,65,64,61,58,57,55,55
10,2007,4,18,54,50,47,45,44,44,43,46,49,52,55,55,57,58,60,59,59,57,56,53,51,49,49,48
10,2007,4,19,48,47,47,46,45,46,46,46,47,49,51,53,54,54,55,55,55,53,53,51,50,50,47,44
10,2007,4,20,43,41,41,43,43,43,42,48,54,59,62,63,66,67,69,70,71,70,70,61,54,51,48,47
10,2007,4,21,45,42,41,39,39,39,39,48,57,64,70,72,73,75,76,77,77,77,74,64,57,55,52,49
10,2007,4,22,48,47,46,45,43,42,43,52,61,69,74,77,80,81,82,82,83,82,80,71,65,61,61,57
10,2007,4,23,55,56,52,53,52,49,50,59,65,71,76,79,80,81,82,82,82,81,79,75,71,70,69,66
10,2007,4,24,66,66,65,64,63,63,62,64,68,72,75,78,80,80,82,81,82,81,80,74,69,65,65,66
10,2007,4,25,66,64,63,63,58,57,56,63,69,72,76,79,81,84,85,85,86,85,83,78,76,74,74,72
10,2007,4,26,68,65,63,61,60,58,57,56,55,56,57,58,60,62,65,67,67,68,67,63,61,60,58,57
10,2007,4,27,57,58,58,59,59,58,59,61,62,64,66,67,71,74,75,75,75,74,72,69,66,66,65,65
10,2007,4,28,63,62,59,60,59,57,56,60,63,64,66,67,69,71,72,73,72,72,71,66,61,59,54,55
10,2007,4,29,54,55,56,58,55,54,52,58,63,66,70,72,73,74,75,76,78,78,76,68,62,59,55,54
10,2007,4,30,54,51,54,48,49,51,50,59,68,73,77,80,82,84,86,87,87,86,84,79,72,70,69,68
10,2007,5,1,64,63,62,58,56,55,56,65,71,73,77,80,84,86,89,90,89,89,86,80,79,77,76,73
10,2007,5,2,73,73,72,70,69,68,66,69,73,78,81,84,87,88,89,89,81,77,72,68,67,66,66,64
10,2007,5,3,64,64,64,64,62,60,59,58,57,57,57,56,57,57,56,55,55,54,54,53,53,53,53,53
10,2007,5,4,53,53,53,53,53,53,53,53,53,54,55,57,58,60,61,61,61,60,59,58,56,55,55,56
10,2007,5,5,56,56,56,56,56,55,56,56,57,58,60,59,59,61,62,62,62,61,61,60,58,58,57,56
10,2007,5,6,56,56,56,56,54,53,51,53,54,55,57,60,61,62,63,62,63,62,60,56,54,52,48,45
10,2007,5,7,43,42,41,41,40,41,42,46,51,54,58,61,62,64,65,65,66,65,63,60,57,54,51,49
10,2007,5,8,47,46,46,45,44,44,46,50,52,56,59,62,65,66,69,69,69,69,68,66,63,62,61,62
10,2007,5,9,62,62,61,62,61,61,61,62,63,65,68,71,72,73,76,77,77,76,74,69,69,64,63,62
10,2007,5,10,62,62,63,64,63,63,64,64,65,67,71,73,75,78,80,80,80,80,78,73,67,65,63,63
10,2007,5,11,62,62,62,62,62,62,62,66,70,74,78,81,83,85,84,84,84,83,81,77,73,71,69,67
10,2007,5,12,67,66,65,65,66,65,65,65,68,70,73,74,76,77,78,79,78,74,71,71,69,65,65,64
10,2007,5,13,63,63,64,63,63,63,63,63,63,63,62,64,67,69,70,70,70,70,68,63,54,51,49,47
10,2007,5,14,45,44,43,41,41,40,42,51,56,63,66,69,70,72,72,73,73,73,71,66,61,58,56,54
10,2007,5,15,54,53,54,55,54,54,54,59,64,69,72,75,78,80,81,82,82,81,80,75,72,70,69,69
10,2007,5,16,67,66,64,64,63,63,63,65,69,72,75,78,81,81,81,81,77,74,71,68,64,64,61,61
10,2007,5,17,60,59,58,57,56,57,56,59,61,62,64,65,66,68,66,67,67,66,66,62,61,61,59,57
10,2007,5,18,55,54,54,54,54,53,53,54,55,56,57,57,57,58,56,57,57,55,55,53,52,51,50,51
10,2007,5,19,50,49,49,49,46,46,47,53,56,61,63,65,67,68,70,71,71,71,70,63,57,57,55,57
10,2007,5,20,56,55,54,53,52,51,53,60,63,69,72,74,77,78,81,81,81,81,79,74,66,66,65,64
10,2007,5,21,60,59,61,60,60,57,60,63,68,72,73,76,77,80,80,81,81,79,77,74,71,69,67,65
10,2007,5,22,64,64,62,62,62,60,61,63,65,68,70,71,73,74,77,78,78,76,74,71,67,65,64,60
10,2007,5,23,58,56,58,57,56,56,56,60,64,68,71,73,74,76,76,78,78,77,74,72,67,63,63,62
10,2007,5,24,60,57,56,54,53,52,54,59,64,68,71,73,75,76,78,78,79,79,77,72,64,62,59,58
10,2007,5,25,56,56,54,53,53,53,55,62,68,72,75,78,81,82,82,84,84,84,81,74,69,67,65,64
10,2007,5,26,63,63,61,61,61,60,61,66,72,76,80,82,84,85,87,84,83,82,80,76,72,69,67,66
10,2007,5,27,68,68,67,65,66,65,66,69,72,77,79,82,86,87,88,88,87,86,83,79,72,72,71,69
10,2007,5,28,68,66,66,65,65,65,66,69,73,77,80,82,86,86,88,87,87,86,83,77,72,71,69,65
10,2007,5,29,65,63,62,63,61,61,62,69,73,76,79,80,82,83,84,84,85,84,82,78,72,70,68,65
10,2007,5,30,65,65,63,62,61,60,62,66,71,74,78,80,82,83,85,85,85,84,82,78,74,71,69,67
10,2007,5,31,66,65,64,62,61,60,62,66,72,75,79,81,84,85,86,87,87,85,83,78,71,71,71,70
10,2007,6,1,68,65,64,64,63,62,63,68,71,75,78,81,82,85,86,86,86,86,83,80,74,72,68,70
10,2007,6,2,68,66,65,65,64,64,64,69,72,75,78,81,83,83,83,82,80,78,76,74,73,71,70,69
10,2007,6,3,68,68,66,65,65,65,65,65,65,65,66,67,68,68,69,70,70,70,69,70,68,68,68,67
10,2007,6,4,66,66,66,64,63,63,64,67,70,73,78,80,82,84,84,84,83,83,81,75,70,69,68,68
10,2007,6,5,67,67,65,63,63,63,64,68,72,75,79,80,81,81,83,81,82,82,80,75,71,70,68,67
10,2007,6,6,65,63,62,60,61,59,61,64,69,72,73,75,77,77,79,80,80,80,79,73,64,62,61,59
10,2007,6,7,59,58,58,57,56,56,58,65,70,76,78,82,84,87,88,89,90,89,87,82,76,74,74,74
10,2007,6,8,74,74,72,72,71,71,72,76,80,83,87,89,92,92,93,94,94,92,90,86,80,78,76,75
10,2007,6,9,74,72,72,71,70,70,72,77,80,82,83,84,86,87,87,87,84,86,83,79,76,74,72,71
10,2007,6,10,70,69,66,66,65,64,64,69,72,74,78,79,81,82,82,83,82,81,78,75,71,70,70,67
10,2007,6,11,66,64,63,62,62,60,63,68,71,74,76,79,81,82,83,78,75,74,72,70,66,66,64,64
10,2007,6,12,63,62,61,62,61,60,62,66,70,76,80,82,83,85,85,86,84,79,77,76,72,72,71,69
10,2007,6,13,68,66,65,64,64,64,65,67,70,72,75,78,79,81,80,82,81,81,78,75,71,69,68,67
10,2007,6,14,66,65,63,63,64,62,62,62,62,63,63,63,64,64,65,65,66,65,64,64,62,62,62,61
10,2007,6,15,60,60,60,59,60,59,61,61,62,63,63,65,66,67,67,67,68,68,67,65,62,61,60,60
10,2007,6,16,60,60,59,58,59,58,60,63,66,68,70,71,72,74,76,77,79,79,78,74,70,69,68,66
10,2007,6,17,66,66,65,63,62,61,62,68,73,78,81,81,84,85,87,87,87,87,86,80,72,70,69,67
10,2007,6,18,65,65,64,65,63,63,66,72,79,83,87,90,92,92,94,94,93,94,89,84,80,77,76,74
10,2007,6,19,73,72,72,71,70,69,71,75,81,85,89,91,93,96,96,94,93,91,89,86,81,79,79,78
10,2007,6,20,78,77,75,73,72,71,72,73,74,74,75,77,79,81,82,83,85,85,83,80,71,68,67,66
10,2007,6,21,63,61,60,58,57,57,59,67,73,76,80,81,83,83,85,86,86,86,85,81,73,71,69,68
10,2007,6,22,66,66,66,65,63,65,65,71,76,80,82,83,85,85,84,85,84,83,81,78,72,68,68,67
10,2007,6,23,66,63,64,63,62,61,64,66,70,72,75,77,79,80,82,83,83,83,81,78,71,69,66,64
10,2007,6,24,65,65,66,65,66,65,66,69,71,74,77,79,83,83,85,85,86,85,84,82,77,77,76,74
10,2007,6,25,74,72,71,70,70,70,71,72,74,77,79,81,83,82,82,85,85,86,86,82,78,77,76,73
10,2007,6,26,73,72,72,71,71,70,71,72,75,79,81,84,87,89,91,91,92,92,90,83,80,78,77,75
10,2007,6,27,74,73,72,72,72,71,72,76,80,84,86,90,91,94,94,89,84,80,80,79,77,76,75,75
10,2007,6,28,74,74,72,73,72,72,72,77,80,83,87,89,91,91,93,92,91,89,84,78,77,76,76,76
10,2007,6,29,75,75,73,73,73,72,73,75,78,81,83,84,85,85,86,88,88,88,86,81,80,79,77,75
10,2007,6,30,74,73,73,73,72,72,73,74,76,78,80,81,83,82,82,84,82,82,80,78,74,74,72,72
10,2007,7,1,72,71,71,71,69,69,69,71,72,74,77,80,80,81,82,82,82,81,80,76,69,66,63,64
10,2007,7,2,64,63,62,61,61,60,62,67,69,72,74,76,77,79,79,79,80,80,79,76,69,66,64,64
10,2007,7,3,63,61,60,60,61,62,62,65,69,72,75,79,80,81,81,83,82,81,81,78,75,74,73,72
10,2007,7,4,71,70,69,69,67,66,66,71,74,78,80,82,86,87,88,88,88,88,86,83,81,79,78,77
10,2007,7,5,76,75,73,72,72,72,72,74,77,79,83,86,88,87,86,84,83,80,77,74,74,73,72,72
10,2007,7,6,72,72,72,71,71,71,71,73,77,79,82,86,87,89,90,91,91,91,89,85,77,75,72,70
10,2007,7,7,69,68,69,68,67,66,68,75,80,84,87,88,90,90,92,92,92,92,90,83,78,75,74,72
10,2007,7,8,70,69,68,66,66,66,68,74,79,84,88,90,92,92,94,94,95,94,92,87,81,78,76,75
10,2007,7,9,74,75,75,73,72,71,72,78,81,87,90,91,94,95,96,97,96,95,93,90,84,82,81,80
10,2007,7,10,79,77,76,74,74,73,74,77,82,85,88,88,91,92,90,88,86,79,79,78,77,76,75,74
10,2007,7,11,73,73,73,73,72,72,73,76,80,84,86,89,89,87,86,84,84,78,78,78,76,76,75,74
10,2007,7,12,73,72,71,71,69,67,67,72,75,78,80,80,82,84,85,86,85,86,85,82,75,72,71,72
10,2007,7,13,70,68,69,69,69,68,68,71,74,77,79,79,78,80,80,79,79,78,77,74,71,68,66,64
10,2007,7,14,63,62,62,62,62,62,63,68,74,79,82,83,86,87,88,88,86,85,83,81,78,74,70,69
10,2007,7,15,68,65,65,67,65,64,65,71,76,80,84,88,90,90,92,91,91,90,88,86,81,80,78,76
10,2007,7,16,76,74,72,71,71,71,72,75,78,82,86,88,89,91,92,90,86,83,79,76,75,73,73,72
10,2007,7,17,72,71,69,68,68,66,69,73,78,81,86,89,90,92,88,86,85,79,79,77,75,74,73,73
10,2007,7,18,73,72,72,72,72,72,72,74,76,79,81,86,88,89,90,91,91,91,89,84,79,77,75,74
10,2007,7,19,73,74,73,74,73,72,72,77,81,84,88,90,92,93,88,83,84,83,82,79,75,75,74,74
10,2007,7,20,72,72,71,71,71,71,72,74,77,78,79,79,81,84,85,86,86,86,83,80,77,74,72,71
10,2007,7,21,68,68,66,65,64,65,66,68,71,73,75,79,79,80,81,81,81,80,80,75,70,66,62,62
10,2007,7,22,60,58,59,58,58,58,61,65,71,75,78,80,82,82,83,82,83,81,80,77,73,68,66,63
10,2007,7,23,63,64,63,62,61,60,60,68,73,77,80,81,81,82,82,83,83,84,82,77,70,67,67,64
10,2007,7,24,65,64,62,62,62,61,63,65,68,74,78,81,81,78,77,77,77,76,75,73,70,69,69,68
10,2007,7,25,67,68,66,65,65,65,66,68,69,71,75,76,79,78,80,81,82,83,82,78,75,73,72,71
10,2007,7,26,69,66,66,65,64,65,65,69,73,77,82,84,86,88,89,89,89,89,88,80,75,72,71,71
10,2007,7,27,69,69,68,67,66,65,67,71,77,81,84,85,89,89,91,87,85,86,83,79,76,73,72,72
10,2007,7,28,71,71,70,69,69,67,69,72,76,81,84,88,88,87,84,79,78,81,79,78,75,74,72,71
10,2007,7,29,71,70,70,69,69,69,69,72,76,80,82,86,86,87,88,89,88,87,86,82,77,75,73,73
10,2007,7,30,72,72,72,71,71,71,71,72,73,74,77,78,80,81,81,79,79,78,78,76,73,72,71,71
10,2007,7,31,71,69,69,68,68,68,68,72,76,80,83,84,87,87,89,89,89,87,86,82,78,75,74,73
10,2007,8,1,72,72,72,70,69,67,68,74,80,83,87,89,89,90,91,91,91,91,89,82,77,74,74,73
10,2007,8,2,71,71,70,70,70,68,68,73,79,83,87,89,90,90,91,91,92,91,89,85,80,76,75,73
10,2007,8,3,72,71,70,69,68,68,69,72,78,82,87,89,91,92,94,94,93,91,89,85,80,78,78,74
10,2007,8,4,73,72,71,71,69,69,70,74,80,85,89,91,93,95,95,96,96,94,91,86,80,78,76,75
10,2007,8,5,74,75,74,74,74,73,74,77,81,85,90,92,94,94,95,93,88,84,81,80,78,77,76,75
10,2007,8,6,74,74,73,72,72,71,72,74,77,80,86,90,91,92,93,92,93,91,90,87,81,79,79,78
10,2007,8,7,78,76,74,73,73,74,73,79,84,88,89,91,95,95,97,97,96,96,93,89,83,82,80,79
10,2007,8,8,78,77,78,77,76,75,76,80,87,91,95,97,98,100,101,102,101,101,98,91,87,85,84,81
10,2007,8,9,81,80,79,78,78,78,78,82,89,92,97,98,100,101,102,101,102,100,96,87,85,84,81,81
10,2007,8,10,80,79,78,75,76,75,75,78,80,84,86,89,92,95,97,98,98,97,92,87,83,81,81,80
10,2007,8,11,79,80,79,77,76,75,74,74,77,79,81,82,85,86,87,87,87,87,85,81,77,74,72,69
10,2007,8,12,70,68,66,63,64,63,64,69,75,80,82,84,86,88,89,90,90,90,89,83,80,78,75,74
10,2007,8,13,72,72,70,69,67,65,67,73,80,83,88,89,90,92,92,94,93,92,90,82,77,75,74,71
10,2007,8,14,71,73,69,67,67,66,67,70,75,79,82,83,86,88,88,89,88,89,84,76,72,70,67,66
10,2007,8,15,66,65,63,63,63,62,62,67,74,79,84,90,92,94,96,96,96,96,90,85,81,78,77,76
10,2007,8,16,76,76,77,76,74,73,73,77,81,86,89,92,95,98,100,100,99,96,92,89,84,82,80,79
10,2007,8,17,76,75,73,72,72,72,72,73,74,77,80,85,89,92,94,95,95,95,91,86,81,79,79,77
10,2007,8,18,76,75,72,73,69,68,68,72,76,78,79,80,81,82,83,83,84,82,80,76,69,68,67,66
10,2007,8,19,65,65,65,64,64,65,66,67,71,74,78,81,85,87,91,91,92,92,89,86,83,80,78,77
10,2007,8,20,77,76,76,75,75,73,72,74,75,77,78,80,83,84,87,88,84,84,84,81,77,76,74,74
10,2007,8,21,73,73,73,73,72,72,71,72,73,76,79,84,89,92,95,91,84,80,75,75,74,73,73,73
10,2007,8,22,73,73,73,72,72,72,71,72,72,73,75,77,79,82,84,84,85,84,81,78,76,75,74,73
10,2007,8,23,73,72,72,72,71,71,71,71,72,74,75,77,77,79,81,81,82,82,81,80,79,78,77,76
10,2007,8,24,74,74,74,74,74,73,73,74,78,81,84,88,91,92,93,94,94,93,89,84,82,80,79,77
10,2007,8,25,77,76,75,75,75,74,74,79,81,86,89,92,95,97,98,98,98,98,93,88,86,84,81,79
10,2007,8,26,78,77,75,74,73,72,72,75,80,83,85,88,88,85,84,79,79,79,79,77,75,74,73,73
10,2007,8,27,73,72,72,71,71,71,71,72,74,77,80,81,83,85,86,87,87,87,84,81,78,75,75,74
10,2007,8,28,73,72,71,70,69,69,69,72,75,78,81,83,86,86,87,88,89,88,85,81,79,78,77,76
10,2007,8,29,76,73,73,72,71,71,70,72,75,78,82,84,85,87,89,88,88,86,83,79,78,74,72,71
10,2007,8,30,71,70,69,69,68,68,67,70,74,78,80,83,85,86,87,87,87,84,82,79,76,75,73,72
10,2007,8,31,70,69,69,68,68,67,66,70,73,79,81,84,86,86,88,87,88,86,83,80,77,76,75,76
10,2007,9,1,75,74,72,72,72,71,71,71,71,73,76,78,79,80,80,81,82,81,80,73,69,68,64,62
10,2007,9,2,61,59,58,58,58,57,56,62,69,74,78,80,80,82,83,84,83,82,80,74,70,68,67,65
10,2007,9,3,63,60,60,59,58,58,57,62,70,74,78,81,84,87,88,89,88,88,84,76,73,70,69,68
10,2007,9,4,69,67,66,67,64,64,64,67,75,80,85,87,88,90,90,91,91,89,87,78,74,71,70,67
10,2007,9,5,66,65,64,64,62,62,62,67,75,81,85,88,90,91,92,93,93,92,88,82,79,77,78,76
10,2007,9,6,74,72,70,69,67,67,66,69,73,79,83,87,89,91,92,92,92,91,88,82,80,79,79,77
10,2007,9,7,75,74,72,71,69,68,67,70,76,80,83,86,89,91,90,92,91,90,87,81,81,78,76,74
10,2007,9,8,73,71,69,66,65,63,63,67,72,79,81,85,88,91,91,92,91,89,85,78,76,74,71,68
10,2007,9,9,65,63,62,62,62,60,60,65,72,77,81,85,86,89,90,90,90,90,85,79,77,75,75,74
10,2007,9,10,72,72,72,70,69,70,70,73,77,80,82,87,89,90,92,92,92,91,88,84,82,81,79,80
10,2007,9,11,79,77,74,73,72,74,73,74,79,82,88,89,91,91,89,84,82,81,79,78,78,76,74,73
10,2007,9,12,72,69,67,65,65,63,60,65,72,76,79,80,81,83,85,86,85,84,80,71,68,67,67,66
10,2007,9,13,65,64,63,63,62,62,63,64,68,72,75,78,81,82,83,85,84,83,81,77,75,75,73,71
10,2007,9,14,69,68,67,67,66,67,66,67,71,73,76,77,80,80,81,79,78,74,71,70,70,70,69,68
10,2007,9,15,67,66,66,66,64,64,65,66,69,69,71,72,74,76,77,78,78,76,71,65,63,62,60,58
10,2007,9,16,56,53,51,50,50,49,48,51,57,61,63,66,68,69,70,71,71,69,67,58,56,55,53,52
10,2007,9,17,51,50,49,49,48,48,49,52,58,61,66,69,70,72,73,73,73,72,69,63,60,57,56,56
10,2007,9,18,55,53,52,51,51,51,50,53,60,64,69,70,71,73,74,75,74,74,71,63,62,60,58,56
10,2007,9,19,56,56,56,56,56,55,57,58,62,65,68,71,75,76,77,76,76,76,73,70,67,66,64,64
10,2007,9,20,62,61,60,60,60,61,61,61,63,66,69,71,73,72,74,73,72,72,70,67,66,67,65,65
10,2007,9,21,63,63,63,63,62,64,63,65,67,70,71,74,73,74,75,77,77,77,74,72,72,72,71,71
10,2007,9,22,71,71,71,71,71,70,70,71,72,75,80,83,86,87,89,89,89,89,81,77,74,73,71,71
10,2007,9,23,69,68,68,67,66,65,65,70,76,81,84,87,88,89,90,90,89,87,83,78,75,73,70,67
10,2007,9,24,65,63,62,61,59,59,58,61,68,73,78,80,82,85,86,87,87,85,79,72,70,66,66,64
10,2007,9,25,61,61,60,58,58,58,58,58,67,73,80,84,86,89,89,90,90,88,82,76,72,71,70,69
10,2007,9,26,68,68,67,65,63,63,62,64,71,77,82,86,89,90,92,91,90,88,82,78,76,73,70,70
10,2007,9,27,68,66,66,65,65,64,64,65,71,78,80,85,87,89,90,89,90,87,81,77,76,74,73,71
10,2007,9,28,70,68,68,66,66,67,68,69,71,76,79,81,82,84,83,82,82,80,76,71,67,65,63,61
10,2007,9,29,56,55,51,51,52,51,50,54,63,68,70,72,74,76,78,78,78,76,70,62,58,56,53,52
10,2007,9,30,50,49,48,48,48,47,46,49,59,67,71,73,76,78,79,79,78,77,70,67,62,60,59,56
10,2007,10,1,55,52,52,51,51,50,49,53,60,68,71,73,76,78,78,80,79,78,72,68,65,64,63,62
10,2007,10,2,61,59,59,59,60,60,60,61,64,68,73,75,77,79,79,80,80,79,74,69,67,67,65,63
10,2007,10,3,62,62,63,65,65,66,65,66,69,71,73,74,78,80,82,83,83,83,75,71,70,69,67,66
10,2007,10,4,65,64,66,65,65,65,66,67,69,73,79,83,85,87,87,88,88,87,81,76,75,74,74,71
10,2007,10,5,70,68,67,67,68,68,68,68,71,73,76,79,80,81,80,81,79,78,76,75,74,74,72,71
10,2007,10,6,72,72,72,71,71,71,71,71,72,73,75,76,80,81,82,84,83,82,76,71,70,68,67,66
10,2007,10,7,65,64,64,63,62,62,61,63,70,78,83,86,89,91,91,91,91,90,80,75,73,71,71,69
10,2007,10,8,69,68,68,67,66,65,65,67,74,79,82,87,89,90,91,92,91,89,82,77,74,72,71,70
10,2007,10,9,69,68,67,67,67,65,65,66,74,80,86,89,93,94,94,94,93,89,81,78,78,79,79,79
10,2007,10,10,77,74,73,70,71,70,70,68,70,72,75,78,80,82,83,85,84,81,74,68,65,64,61,63
10,2007,10,11,66,64,61,59,56,57,54,55,60,62,63,63,65,64,66,65,65,62,60,57,56,55,52,53
10,2007,10,12,51,50,49,49,47,46,46,45,55,62,65,68,69,70,69,70,70,66,61,59,58,56,55,54
10,2007,10,13,53,54,53,51,48,44,42,44,54,61,63,65,67,69,71,72,71,70,60,55,51,50,49,47
10,2007,10,14,46,46,48,50,46,46,44,45,54,62,66,69,71,72,74,74,74,72,62,57,54,52,50,50
10,2007,10,15,48,48,48,46,46,46,45,45,55,63,69,73,75,76,77,78,78,76,67,62,60,59,59,59
10,2007,10,16,55,53,51,50,49,49,48,49,57,64,71,76,79,80,80,80,78,75,70,68,65,62,60,59
10,2007,10,17,57,55,55,54,52,52,52,53,61,70,74,78,81,81,82,82,81,80,71,67,65,62,62,63
10,2007,10,18,61,60,59,60,58,59,59,60,64,69,74,75,77,79,81,81,81,79,74,71,70,70,71,71
10,2007,10,19,72,72,72,73,73,73,72,73,73,74,75,75,76,78,79,79,79,78,77,75,74,71,70,69
10,2007,10,20,67,66,62,60,58,57,58,58,64,69,71,73,74,75,75,76,75,73,62,57,53,53,49,48
10,2007,10,21,48,46,45,43,44,44,41,43,52,62,70,74,77,79,80,80,80,76,66,60,56,54,52,51
10,2007,10,22,51,49,50,50,49,49,49,51,58,65,73,78,80,81,81,81,80,79,72,68,69,68,67,67
10,2007,10,23,65,64,64,62,61,61,62,64,67,72,77,78,79,80,80,80,81,79,77,75,74,75,76,74
10,2007,10,24,75,74,73,74,75,75,75,74,75,78,78,73,69,68,68,68,67,67,67,66,66,66,66,63
10,2007,10,25,61,60,59,58,57,58,58,58,58,57,58,58,58,57,57,57,56,57,57,56,57,57,57,57
10,2007,10,26,58,59,59,59,59,59,60,60,60,61,62,62,63,63,63,63,63,63,62,62,62,62,62,62
10,2007,10,27,64,65,65,65,65,63,63,61,61,62,65,68,70,71,72,72,71,68,63,61,60,58,56,53
10,2007,10,28,50,49,48,47,47,46,44,47,55,58,60,60,60,61,63,63,62,58,53,49,48,46,45,43
10,2007,10,29,41,40,39,37,38,36,35,37,43,49,53,55,56,58,59,60,60,54,46,42,40,39,37,36
10,2007,10,30,35,35,34,34,33,33,32,32,39,48,55,59,62,63,65,65,65,61,51,46,44,42,41,40
10,2007,10,31,39,38,37,38,36,36,34,34,42,51,60,63,66,70,71,71,71,67,58,56,53,50,49,50
10,2007,11,1,49,47,47,47,47,48,47,48,55,60,66,71,73,74,74,75,73,69,64,61,61,60,58,56
10,2007,11,2,53,52,52,51,50,48,47,46,48,52,55,57,58,60,60,60,60,56,53,52,50,49,47,47
10,2007,11,3,47,47,47,46,45,45,45,44,47,51,54,57,62,63,65,66,66,61,50,48,46,43,44,45
10,2007,11,4,44,41,39,39,36,35,34,37,43,52,57,59,61,62,62,62,62,57,49,44,42,40,41,41
10,2007,11,5,42,42,40,40,38,37,37,37,43,51,58,60,62,63,64,64,64,61,55,53,53,54,54,55
10,2007,11,6,56,57,58,59,58,58,56,55,54,53,54,55,57,58,58,57,54,52,48,46,44,41,40,38
10,2007,11,7,37,37,36,34,32,31,32,31,38,45,49,51,53,53,54,53,52,50,45,42,41,41,37,34
10,2007,11,8,32,30,29,29,29,28,28,30,32,37,41,45,47,48,50,49,49,46,42,37,35,34,34,34
10,2007,11,9,36,37,37,38,37,37,37,38,40,43,45,50,52,54,55,55,54,53,51,48,47,47,47,47
10,2007,11,10,45,44,44,44,44,43,42,41,42,45,49,50,51,51,51,52,52,48,43,42,39,40,35,36
10,2007,11,11,34,34,34,33,32,30,31,29,34,41,46,49,51,53,54,55,54,50,45,43,40,41,41,44
10,2007,11,12,45,44,44,44,44,44,44,44,46,51,54,60,63,67,69,70,69,65,62,58,58,56,56,58
10,2007,11,13,58,58,58,58,57,57,57,57,59,61,62,63,64,65,67,67,67,63,60,59,59,57,56,56
10,2007,11,14,54,55,54,54,52,50,49,50,52,58,64,68,71,73,74,73,74,68,63,64,62,62,63,64
10,2007,11,15,65,65,65,65,64,65,62,59,58,54,51,52,50,50,51,51,50,49,47,45,44,44,43,43
10,2007,11,16,42,42,42,42,41,40,40,40,42,44,45,45,47,47,48,48,47,45,40,37,34,32,34,33
